edition,edition_id,country_noc,sport,event,medal,gold,silver,bronze,total,year,country
2000 Summer Olympics,25,RUS,Handball,"Handball, Men",Gold,1.0,0.0,0.0,1.0,2000,Russian Federation
2000 Summer Olympics,25,RUS,Judo,"Extra-Lightweight, Women",Silver,0.0,1.0,0.0,1.0,2000,Russian Federation
2000 Summer Olympics,25,RUS,Judo,"Half-Heavyweight, Men",Bronze,0.0,0.0,1.0,1.0,2000,Russian Federation
2000 Summer Olympics,25,RUS,Judo,"Heavyweight, Men",Bronze,0.0,0.0,1.0,1.0,2000,Russian Federation
2000 Summer Olympics,25,RUS,Modern Pentathlon,"Individual, Men",Gold,1.0,0.0,0.0,1.0,2000,Russian Federation
2000 Summer Olympics,25,RUS,Rhythmic Gymnastics,"Group, Women",Gold,1.0,0.0,0.0,1.0,2000,Russian Federation
2000 Summer Olympics,25,RUS,Rhythmic Gymnastics,"Individual, Women",Bronze,0.0,0.0,1.0,1.0,2000,Russian Federation
2000 Summer Olympics,25,RUS,Rhythmic Gymnastics,"Individual, Women",Gold,1.0,0.0,0.0,1.0,2000,Russian Federation
2000 Summer Olympics,25,RUS,Rowing,"Quadruple Sculls, Women",Bronze,0.0,0.0,1.0,1.0,2000,Russian Federation
2000 Summer Olympics,25,RUS,Shooting,"Air Rifle, 10 metres, Men",Silver,0.0,1.0,0.0,1.0,2000,Russian Federation
2000 Summer Olympics,25,RUS,Shooting,"Air Rifle, 10 metres, Men",Bronze,0.0,0.0,1.0,1.0,2000,Russian Federation
2000 Summer Olympics,25,RUS,Shooting,"Rapid-Fire Pistol, 25 metres, Men",Gold,1.0,0.0,0.0,1.0,2000,Russian Federation
2000 Summer Olympics,25,RUS,Shooting,"Skeet, Women",Silver,0.0,1.0,0.0,1.0,2000,Russian Federation
2000 Summer Olympics,25,RUS,Shooting,"Small-Bore Rifle, Three Positions, 50 metres, Women",Silver,0.0,1.0,0.0,1.0,2000,Russian Federation
2000 Summer Olympics,25,RUS,Shooting,"Small-Bore Rifle, Three Positions, 50 metres, Women",Bronze,0.0,0.0,1.0,1.0,2000,Russian Federation
2000 Summer Olympics,25,RUS,Swimming,"100 metres Breaststroke, Men",Bronze,0.0,0.0,1.0,1.0,2000,Russian Federation
2000 Summer Olympics,25,RUS,Swimming,"100 metres Freestyle, Men",Silver,0.0,1.0,0.0,1.0,2000,Russian Federation
2000 Summer Olympics,25,RUS,Taekwondo,"Heavyweight, Women",Silver,0.0,1.0,0.0,1.0,2000,Russian Federation
2000 Summer Olympics,25,RUS,Tennis,"Singles, Men",Gold,1.0,0.0,0.0,1.0,2000,Russian Federation
2000 Summer Olympics,25,RUS,Tennis,"Singles, Women",Silver,0.0,1.0,0.0,1.0,2000,Russian Federation
2000 Summer Olympics,25,RUS,Trampolining,"Individual, Men",Gold,1.0,0.0,0.0,1.0,2000,Russian Federation
2000 Summer Olympics,25,RUS,Trampolining,"Individual, Women",Gold,1.0,0.0,0.0,1.0,2000,Russian Federation
2000 Summer Olympics,25,RUS,Volleyball,"Volleyball, Men",Silver,0.0,1.0,0.0,1.0,2000,Russian Federation
2000 Summer Olympics,25,RUS,Volleyball,"Volleyball, Women",Silver,0.0,1.0,0.0,1.0,2000,Russian Federation
2000 Summer Olympics,25,RUS,Water Polo,"Water Polo, Men",Silver,0.0,1.0,0.0,1.0,2000,Russian Federation
2000 Summer Olympics,25,RUS,Water Polo,"Water Polo, Women",Bronze,0.0,0.0,1.0,1.0,2000,Russian Federation
2000 Summer Olympics,25,RUS,Weightlifting,"Middle-Heavyweight, Men",Bronze,0.0,0.0,1.0,1.0,2000,Russian Federation
2000 Summer Olympics,25,RUS,Weightlifting,"Middleweight, Women",Silver,0.0,1.0,0.0,1.0,2000,Russian Federation
2000 Summer Olympics,25,RUS,Weightlifting,"Super-Heavyweight, Men",Bronze,0.0,0.0,1.0,1.0,2000,Russian Federation
2000 Summer Olympics,25,RUS,Wrestling,"Heavyweight, Freestyle, Men",Gold,1.0,0.0,0.0,1.0,2000,Russian Federation
2000 Summer Olympics,25,RUS,Wrestling,"Light-Heavyweight, Freestyle, Men",Gold,1.0,0.0,0.0,1.0,2000,Russian Federation
2000 Summer Olympics,25,RUS,Wrestling,"Lightweight, Freestyle, Men",Gold,1.0,0.0,0.0,1.0,2000,Russian Federation
2000 Summer Olympics,25,RUS,Wrestling,"Lightweight, Greco-Roman, Men",Gold,1.0,0.0,0.0,1.0,2000,Russian Federation
2000 Summer Olympics,25,RUS,Wrestling,"Middleweight, Greco-Roman, Men",Gold,1.0,0.0,0.0,1.0,2000,Russian Federation
2000 Summer Olympics,25,RUS,Wrestling,"Super-Heavyweight, Freestyle, Men",Gold,1.0,0.0,0.0,1.0,2000,Russian Federation
2000 Summer Olympics,25,RUS,Wrestling,"Super-Heavyweight, Greco-Roman, Men",Silver,0.0,1.0,0.0,1.0,2000,Russian Federation
2000 Summer Olympics,25,RUS,Wrestling,"Welterweight, Freestyle, Men",Silver,0.0,1.0,0.0,1.0,2000,Russian Federation
2000 Summer Olympics,25,RUS,Wrestling,"Welterweight, Greco-Roman, Men",Bronze,0.0,0.0,1.0,1.0,2000,Russian Federation
2000 Summer Olympics,25,SCG,Shooting,"Air Pistol, 10 metres, Women",Silver,0.0,1.0,0.0,1.0,2000,Serbia and Montenegro
2000 Summer Olympics,25,SCG,Volleyball,"Volleyball, Men",Gold,1.0,0.0,0.0,1.0,2000,Serbia and Montenegro
2000 Summer Olympics,25,SCG,Water Polo,"Water Polo, Men",Bronze,0.0,0.0,1.0,1.0,2000,Serbia and Montenegro
2000 Summer Olympics,25,SLO,Rowing,"Double Sculls, Men",Gold,1.0,0.0,0.0,1.0,2000,Slovenia
2000 Summer Olympics,25,SLO,Shooting,"Small-Bore Rifle, Three Positions, 50 metres, Men",Gold,1.0,0.0,0.0,1.0,2000,Slovenia
2000 Summer Olympics,25,SRI,Athletics,"200 metres, Women",Silver,0.0,1.0,0.0,1.0,2000,Sri Lanka
2000 Summer Olympics,25,SUI,Cycling Mountain Bike,"Cross-Country, Men",Bronze,0.0,0.0,1.0,1.0,2000,Switzerland
2000 Summer Olympics,25,SUI,Cycling Mountain Bike,"Cross-Country, Women",Silver,0.0,1.0,0.0,1.0,2000,Switzerland
2000 Summer Olympics,25,SUI,Equestrian Jumping,"Team, Open",Silver,0.0,1.0,0.0,1.0,2000,Switzerland
2000 Summer Olympics,25,SUI,Fencing,"Épée, Individual, Women",Silver,0.0,1.0,0.0,1.0,2000,Switzerland
2000 Summer Olympics,25,SUI,Fencing,"Épée, Team, Women",Silver,0.0,1.0,0.0,1.0,2000,Switzerland
2000 Summer Olympics,25,SUI,Rowing,"Single Sculls, Men",Silver,0.0,1.0,0.0,1.0,2000,Switzerland
2000 Summer Olympics,25,SUI,Shooting,"Rapid-Fire Pistol, 25 metres, Men",Silver,0.0,1.0,0.0,1.0,2000,Switzerland
2000 Summer Olympics,25,SUI,Triathlon,"Olympic Distance, Women",Gold,1.0,0.0,0.0,1.0,2000,Switzerland
2000 Summer Olympics,25,SUI,Triathlon,"Olympic Distance, Women",Bronze,0.0,0.0,1.0,1.0,2000,Switzerland
2000 Summer Olympics,25,SVK,Canoe Slalom,"Canadian Doubles, Slalom, Men",Gold,1.0,0.0,0.0,1.0,2000,Slovakia
2000 Summer Olympics,25,SVK,Canoe Slalom,"Canadian Singles, Slalom, Men",Silver,0.0,1.0,0.0,1.0,2000,Slovakia
2000 Summer Olympics,25,SVK,Canoe Slalom,"Canadian Singles, Slalom, Men",Bronze,0.0,0.0,1.0,1.0,2000,Slovakia
2000 Summer Olympics,25,SVK,Swimming,"100 metres Butterfly, Women",Silver,0.0,1.0,0.0,1.0,2000,Slovakia
2000 Summer Olympics,25,SVK,Swimming,"200 metres Freestyle, Women",Silver,0.0,1.0,0.0,1.0,2000,Slovakia
2000 Summer Olympics,25,SWE,Athletics,"High Jump, Women",Bronze,0.0,0.0,1.0,1.0,2000,Sweden
2000 Summer Olympics,25,SWE,Canoe Sprint,"Kayak Doubles, 1,000 metres, Men",Silver,0.0,1.0,0.0,1.0,2000,Sweden
2000 Summer Olympics,25,SWE,Handball,"Handball, Men",Silver,0.0,1.0,0.0,1.0,2000,Sweden
2000 Summer Olympics,25,SWE,Sailing,"One Person Dinghy, Men",Bronze,0.0,0.0,1.0,1.0,2000,Sweden
2000 Summer Olympics,25,SWE,Shooting,"Double Trap, Women",Gold,1.0,0.0,0.0,1.0,2000,Sweden
2000 Summer Olympics,25,SWE,Shooting,"Small-Bore Rifle, Prone, 50 metres, Men",Gold,1.0,0.0,0.0,1.0,2000,Sweden
2000 Summer Olympics,25,SWE,Swimming,"100 metres Butterfly, Men",Gold,1.0,0.0,0.0,1.0,2000,Sweden
2000 Summer Olympics,25,SWE,Swimming,"100 metres Freestyle, Women",Silver,0.0,1.0,0.0,1.0,2000,Sweden
2000 Summer Olympics,25,SWE,Swimming,"4 × 100 metres Freestyle Relay, Women",Bronze,0.0,0.0,1.0,1.0,2000,Sweden
2000 Summer Olympics,25,SWE,Swimming,"50 metres Freestyle, Women",Silver,0.0,1.0,0.0,1.0,2000,Sweden
2000 Summer Olympics,25,SWE,Table Tennis,"Singles, Men",Silver,0.0,1.0,0.0,1.0,2000,Sweden
2000 Summer Olympics,25,SWE,Wrestling,"Heavyweight, Greco-Roman, Men",Gold,1.0,0.0,0.0,1.0,2000,Sweden
2000 Summer Olympics,25,THA,Boxing,"Flyweight, Men",Gold,1.0,0.0,0.0,1.0,2000,Thailand
2000 Summer Olympics,25,THA,Boxing,"Light-Middleweight, Men",Bronze,0.0,0.0,1.0,1.0,2000,Thailand
2000 Summer Olympics,25,THA,Weightlifting,"Lightweight, Women",Bronze,0.0,0.0,1.0,1.0,2000,Thailand
2000 Summer Olympics,25,TPE,Table Tennis,"Singles, Women",Bronze,0.0,0.0,1.0,1.0,2000,Chinese Taipei
2000 Summer Olympics,25,TPE,Taekwondo,"Flyweight, Men",Bronze,0.0,0.0,1.0,1.0,2000,Chinese Taipei
2000 Summer Olympics,25,TPE,Taekwondo,"Flyweight, Women",Bronze,0.0,0.0,1.0,1.0,2000,Chinese Taipei
2000 Summer Olympics,25,TPE,Weightlifting,"Featherweight, Women",Silver,0.0,1.0,0.0,1.0,2000,Chinese Taipei
2000 Summer Olympics,25,TPE,Weightlifting,"Heavyweight, Women",Bronze,0.0,0.0,1.0,1.0,2000,Chinese Taipei
2000 Summer Olympics,25,TTO,Athletics,"100 metres, Men",Silver,0.0,1.0,0.0,1.0,2000,Trinidad and Tobago
2000 Summer Olympics,25,TTO,Athletics,"200 metres, Men",Bronze,0.0,0.0,1.0,1.0,2000,Trinidad and Tobago
2000 Summer Olympics,25,TUR,Judo,"Half-Lightweight, Men",Gold,1.0,0.0,0.0,1.0,2000,Türkiye
2000 Summer Olympics,25,TUR,Taekwondo,"Featherweight, Women",Bronze,0.0,0.0,1.0,1.0,2000,Türkiye
2000 Summer Olympics,25,TUR,Weightlifting,"Bantamweight, Men",Gold,1.0,0.0,0.0,1.0,2000,Türkiye
2000 Summer Olympics,25,TUR,Wrestling,"Light-Heavyweight, Greco-Roman, Men",Gold,1.0,0.0,0.0,1.0,2000,Türkiye
2000 Summer Olympics,25,TUR,Wrestling,"Middleweight, Freestyle, Men",Bronze,0.0,0.0,1.0,1.0,2000,Türkiye
2000 Summer Olympics,25,UKR,Archery,"Team, Women",Silver,0.0,1.0,0.0,1.0,2000,Ukraine
2000 Summer Olympics,25,UKR,Artistic Gymnastics,"Individual All-Around, Men",Bronze,0.0,0.0,1.0,1.0,2000,Ukraine
2000 Summer Olympics,25,UKR,Artistic Gymnastics,"Team All-Around, Men",Silver,0.0,1.0,0.0,1.0,2000,Ukraine
2000 Summer Olympics,25,UKR,Athletics,"Long Jump, Men",Bronze,0.0,0.0,1.0,1.0,2000,Ukraine
2000 Summer Olympics,25,UKR,Athletics,"Triple Jump, Women",Bronze,0.0,0.0,1.0,1.0,2000,Ukraine
2000 Summer Olympics,25,UKR,Boxing,"Bantamweight, Men",Bronze,0.0,0.0,1.0,1.0,2000,Ukraine
2000 Summer Olympics,25,UKR,Boxing,"Flyweight, Men",Bronze,0.0,0.0,1.0,1.0,2000,Ukraine
2000 Summer Olympics,25,UKR,Boxing,"Light-Heavyweight, Men",Bronze,0.0,0.0,1.0,1.0,2000,Ukraine
2000 Summer Olympics,25,UKR,Boxing,"Lightweight, Men",Silver,0.0,1.0,0.0,1.0,2000,Ukraine
2000 Summer Olympics,25,UKR,Boxing,"Welterweight, Men",Silver,0.0,1.0,0.0,1.0,2000,Ukraine
2000 Summer Olympics,25,UKR,Cycling Track,"Sprint, Women",Bronze,0.0,0.0,1.0,1.0,2000,Ukraine
2000 Summer Olympics,25,UKR,Cycling Track,"Team Pursuit, 4,000 metres, Men",Silver,0.0,1.0,0.0,1.0,2000,Ukraine
2000 Summer Olympics,25,UKR,Diving,"Synchronized Springboard, Women",Bronze,0.0,0.0,1.0,1.0,2000,Ukraine
2000 Summer Olympics,25,UKR,Judo,"Middleweight, Men",Bronze,0.0,0.0,1.0,1.0,2000,Ukraine
2000 Summer Olympics,25,UKR,Sailing,"Two Person Dinghy, Women",Bronze,0.0,0.0,1.0,1.0,2000,Ukraine
2000 Summer Olympics,25,UKR,Shooting,"Skeet, Men",Gold,1.0,0.0,0.0,1.0,2000,Ukraine
2000 Summer Olympics,25,UKR,Swimming,"200 metres Butterfly, Men",Silver,0.0,1.0,0.0,1.0,2000,Ukraine
2000 Summer Olympics,25,UKR,Swimming,"200 metres Individual Medley, Women",Gold,1.0,0.0,0.0,1.0,2000,Ukraine
2000 Summer Olympics,25,UKR,Swimming,"400 metres Individual Medley, Women",Gold,1.0,0.0,0.0,1.0,2000,Ukraine
2000 Summer Olympics,25,UKR,Swimming,"800 metres Freestyle, Women",Silver,0.0,1.0,0.0,1.0,2000,Ukraine
2000 Summer Olympics,25,UKR,Trampolining,"Individual, Women",Silver,0.0,1.0,0.0,1.0,2000,Ukraine
2000 Summer Olympics,25,UKR,Wrestling,"Featherweight, Freestyle, Men",Silver,0.0,1.0,0.0,1.0,2000,Ukraine
2000 Summer Olympics,25,UKR,Wrestling,"Heavyweight, Greco-Roman, Men",Silver,0.0,1.0,0.0,1.0,2000,Ukraine
2000 Summer Olympics,25,URU,Cycling Track,"Points Race, Men",Silver,0.0,1.0,0.0,1.0,2000,Uruguay
2000 Summer Olympics,25,USA,Archery,"Individual, Men",Silver,0.0,1.0,0.0,1.0,2000,United States
2000 Summer Olympics,25,USA,Archery,"Team, Men",Bronze,0.0,0.0,1.0,1.0,2000,United States
2000 Summer Olympics,25,USA,Artistic Gymnastics,"Team All-Around, Women",Bronze,0.0,0.0,1.0,1.0,2000,United States
2000 Summer Olympics,25,USA,Athletics,"100 metres Hurdles, Women",Bronze,0.0,0.0,1.0,1.0,2000,United States
2000 Summer Olympics,25,USA,Athletics,"100 metres, Men",Gold,1.0,0.0,0.0,1.0,2000,United States
2000 Summer Olympics,25,USA,Athletics,"110 metres Hurdles, Men",Silver,0.0,1.0,0.0,1.0,2000,United States
2000 Summer Olympics,25,USA,Athletics,"110 metres Hurdles, Men",Bronze,0.0,0.0,1.0,1.0,2000,United States
2000 Summer Olympics,25,USA,Athletics,"4 × 100 metres Relay, Men",Gold,1.0,0.0,0.0,1.0,2000,United States
2000 Summer Olympics,25,USA,Athletics,"4 × 100 metres Relay, Women",Bronze,0.0,0.0,1.0,1.0,2000,United States
2000 Summer Olympics,25,USA,Athletics,"4 × 400 metres Relay, Women",Gold,1.0,0.0,0.0,1.0,2000,United States
2000 Summer Olympics,25,USA,Athletics,"400 metres Hurdles, Men",Gold,1.0,0.0,0.0,1.0,2000,United States
2000 Summer Olympics,25,USA,Athletics,"400 metres, Men",Gold,1.0,0.0,0.0,1.0,2000,United States
2000 Summer Olympics,25,USA,Athletics,"400 metres, Men",Silver,0.0,1.0,0.0,1.0,2000,United States
2000 Summer Olympics,25,USA,Athletics,"Decathlon, Men",Bronze,0.0,0.0,1.0,1.0,2000,United States
2000 Summer Olympics,25,USA,Athletics,"Pole Vault, Men",Gold,1.0,0.0,0.0,1.0,2000,United States
2000 Summer Olympics,25,USA,Athletics,"Pole Vault, Men",Silver,0.0,1.0,0.0,1.0,2000,United States
2000 Summer Olympics,25,USA,Athletics,"Pole Vault, Women",Gold,1.0,0.0,0.0,1.0,2000,United States
2000 Summer Olympics,25,USA,Athletics,"Shot Put, Men",Silver,0.0,1.0,0.0,1.0,2000,United States
2000 Summer Olympics,25,USA,Athletics,"Shot Put, Men",Bronze,0.0,0.0,1.0,1.0,2000,United States
2000 Summer Olympics,25,USA,Baseball,"Baseball, Men",Gold,1.0,0.0,0.0,1.0,2000,United States
2000 Summer Olympics,25,USA,Basketball,"Basketball, Men",Gold,1.0,0.0,0.0,1.0,2000,United States
2000 Summer Olympics,25,USA,Basketball,"Basketball, Women",Gold,1.0,0.0,0.0,1.0,2000,United States
2000 Summer Olympics,25,USA,Beach Volleyball,"Beach Volleyball, Men",Gold,1.0,0.0,0.0,1.0,2000,United States
2000 Summer Olympics,25,USA,Boxing,"Bantamweight, Men",Bronze,0.0,0.0,1.0,1.0,2000,United States
2000 Summer Olympics,25,USA,Boxing,"Featherweight, Men",Silver,0.0,1.0,0.0,1.0,2000,United States
2000 Summer Olympics,25,USA,Boxing,"Light-Middleweight, Men",Bronze,0.0,0.0,1.0,1.0,2000,United States
2000 Summer Olympics,25,USA,Boxing,"Light-Welterweight, Men",Silver,0.0,1.0,0.0,1.0,2000,United States
2000 Summer Olympics,25,USA,Cycling Road,"Individual Time Trial, Women",Silver,0.0,1.0,0.0,1.0,2000,United States
2000 Summer Olympics,25,USA,Cycling Track,"Sprint, Men",Gold,1.0,0.0,0.0,1.0,2000,United States
2000 Summer Olympics,25,USA,Diving,"Platform, Women",Gold,1.0,0.0,0.0,1.0,2000,United States
2000 Summer Olympics,25,USA,Equestrian Dressage,"Team, Open",Bronze,0.0,0.0,1.0,1.0,2000,United States
2000 Summer Olympics,25,USA,Equestrian Eventing,"Individual, Open",Gold,1.0,0.0,0.0,1.0,2000,United States
2000 Summer Olympics,25,USA,Equestrian Eventing,"Team, Open",Bronze,0.0,0.0,1.0,1.0,2000,United States
2000 Summer Olympics,25,USA,Football,"Football, Women",Silver,0.0,1.0,0.0,1.0,2000,United States
2000 Summer Olympics,25,USA,Modern Pentathlon,"Individual, Women",Silver,0.0,1.0,0.0,1.0,2000,United States
2000 Summer Olympics,25,USA,Rowing,"Coxless Pairs, Men",Silver,0.0,1.0,0.0,1.0,2000,United States
2000 Summer Olympics,25,USA,Rowing,"Coxless Pairs, Women",Bronze,0.0,0.0,1.0,1.0,2000,United States
2000 Summer Olympics,25,USA,Rowing,"Lightweight Double Sculls, Women",Bronze,0.0,0.0,1.0,1.0,2000,United States
2000 Summer Olympics,25,USA,Sailing,"Skiff, Open",Bronze,0.0,0.0,1.0,1.0,2000,United States
2000 Summer Olympics,25,USA,Sailing,"Two Person Dinghy, Men",Silver,0.0,1.0,0.0,1.0,2000,United States
2000 Summer Olympics,25,USA,Sailing,"Two Person Dinghy, Women",Silver,0.0,1.0,0.0,1.0,2000,United States
2000 Summer Olympics,25,USA,Sailing,"Two Person Keelboat, Open",Gold,1.0,0.0,0.0,1.0,2000,United States
2000 Summer Olympics,25,USA,Shooting,"Air Rifle, 10 metres, Women",Gold,1.0,0.0,0.0,1.0,2000,United States
2000 Summer Olympics,25,USA,Shooting,"Double Trap, Women",Bronze,0.0,0.0,1.0,1.0,2000,United States
2000 Summer Olympics,25,USA,Shooting,"Skeet, Men",Bronze,0.0,0.0,1.0,1.0,2000,United States
2000 Summer Olympics,25,USA,Softball,"Softball, Women",Gold,1.0,0.0,0.0,1.0,2000,United States
2000 Summer Olympics,25,USA,Swimming,"1,500 metres Freestyle, Men",Bronze,0.0,0.0,1.0,1.0,2000,United States
2000 Summer Olympics,25,USA,Swimming,"100 metres Backstroke, Men",Gold,1.0,0.0,0.0,1.0,2000,United States
2000 Summer Olympics,25,USA,Swimming,"100 metres Breaststroke, Men",Silver,0.0,1.0,0.0,1.0,2000,United States
2000 Summer Olympics,25,USA,Swimming,"100 metres Breaststroke, Women",Gold,1.0,0.0,0.0,1.0,2000,United States
2000 Summer Olympics,25,USA,Swimming,"100 metres Butterfly, Women",Bronze,0.0,0.0,1.0,1.0,2000,United States
2000 Summer Olympics,25,USA,Swimming,"100 metres Freestyle, Men",Bronze,0.0,0.0,1.0,1.0,2000,United States
2000 Summer Olympics,25,USA,Swimming,"100 metres Freestyle, Women",Bronze,0.0,0.0,1.0,1.0,2000,United States
2000 Summer Olympics,25,USA,Swimming,"200 metres Backstroke, Men",Gold,1.0,0.0,0.0,1.0,2000,United States
2000 Summer Olympics,25,USA,Swimming,"200 metres Backstroke, Men",Silver,0.0,1.0,0.0,1.0,2000,United States
2000 Summer Olympics,25,USA,Swimming,"200 metres Breaststroke, Women",Silver,0.0,1.0,0.0,1.0,2000,United States
2000 Summer Olympics,25,USA,Swimming,"200 metres Breaststroke, Women",Bronze,0.0,0.0,1.0,1.0,2000,United States
2000 Summer Olympics,25,USA,Swimming,"200 metres Butterfly, Men",Gold,1.0,0.0,0.0,1.0,2000,United States
2000 Summer Olympics,25,USA,Swimming,"200 metres Butterfly, Women",Gold,1.0,0.0,0.0,1.0,2000,United States
2000 Summer Olympics,25,USA,Swimming,"200 metres Individual Medley, Men",Bronze,0.0,0.0,1.0,1.0,2000,United States
2000 Summer Olympics,25,USA,Swimming,"200 metres Individual Medley, Men",Silver,0.0,1.0,0.0,1.0,2000,United States
2000 Summer Olympics,25,USA,Swimming,"200 metres Individual Medley, Women",Bronze,0.0,0.0,1.0,1.0,2000,United States
2000 Summer Olympics,25,USA,Swimming,"4 × 100 metres Freestyle Relay, Men",Silver,0.0,1.0,0.0,1.0,2000,United States
2000 Summer Olympics,25,USA,Swimming,"4 × 100 metres Freestyle Relay, Women",Gold,1.0,0.0,0.0,1.0,2000,United States
2000 Summer Olympics,25,USA,Swimming,"4 × 100 metres Medley Relay, Men",Gold,1.0,0.0,0.0,1.0,2000,United States
2000 Summer Olympics,25,USA,Swimming,"4 × 100 metres Medley Relay, Women",Gold,1.0,0.0,0.0,1.0,2000,United States
2000 Summer Olympics,25,USA,Swimming,"4 × 200 metres Freestyle Relay, Men",Silver,0.0,1.0,0.0,1.0,2000,United States
2000 Summer Olympics,25,USA,Swimming,"4 × 200 metres Freestyle Relay, Women",Gold,1.0,0.0,0.0,1.0,2000,United States
2000 Summer Olympics,25,USA,Swimming,"400 metres Freestyle, Men",Bronze,0.0,0.0,1.0,1.0,2000,United States
2000 Summer Olympics,25,USA,Swimming,"400 metres Freestyle, Women",Gold,1.0,0.0,0.0,1.0,2000,United States
2000 Summer Olympics,25,USA,Swimming,"400 metres Freestyle, Women",Silver,0.0,1.0,0.0,1.0,2000,United States
2000 Summer Olympics,25,USA,Swimming,"400 metres Individual Medley, Men",Silver,0.0,1.0,0.0,1.0,2000,United States
2000 Summer Olympics,25,USA,Swimming,"400 metres Individual Medley, Men",Gold,1.0,0.0,0.0,1.0,2000,United States
2000 Summer Olympics,25,USA,Swimming,"50 metres Freestyle, Men",Gold,1.0,0.0,0.0,1.0,2000,United States
2000 Summer Olympics,25,USA,Swimming,"50 metres Freestyle, Women",Bronze,0.0,0.0,1.0,1.0,2000,United States
2000 Summer Olympics,25,USA,Swimming,"800 metres Freestyle, Women",Gold,1.0,0.0,0.0,1.0,2000,United States
2000 Summer Olympics,25,USA,Swimming,"800 metres Freestyle, Women",Bronze,0.0,0.0,1.0,1.0,2000,United States
2000 Summer Olympics,25,USA,Taekwondo,"Featherweight, Men",Gold,1.0,0.0,0.0,1.0,2000,United States
2000 Summer Olympics,25,USA,Tennis,"Doubles, Women",Gold,1.0,0.0,0.0,1.0,2000,United States
2000 Summer Olympics,25,USA,Tennis,"Singles, Women",Gold,1.0,0.0,0.0,1.0,2000,United States
2000 Summer Olympics,25,USA,Tennis,"Singles, Women",Bronze,0.0,0.0,1.0,1.0,2000,United States
2000 Summer Olympics,25,USA,Water Polo,"Water Polo, Women",Silver,0.0,1.0,0.0,1.0,2000,United States
2000 Summer Olympics,25,USA,Weightlifting,"Flyweight, Women",Gold,1.0,0.0,0.0,1.0,2000,United States
2000 Summer Olympics,25,USA,Weightlifting,"Super-Heavyweight, Women",Bronze,0.0,0.0,1.0,1.0,2000,United States
2000 Summer Olympics,25,USA,Wrestling,"Bantamweight, Freestyle, Men",Silver,0.0,1.0,0.0,1.0,2000,United States
2000 Summer Olympics,25,USA,Wrestling,"Featherweight, Freestyle, Men",Bronze,0.0,0.0,1.0,1.0,2000,United States
2000 Summer Olympics,25,USA,Wrestling,"Heavyweight, Greco-Roman, Men",Bronze,0.0,0.0,1.0,1.0,2000,United States
2000 Summer Olympics,25,USA,Wrestling,"Middleweight, Freestyle, Men",Gold,1.0,0.0,0.0,1.0,2000,United States
2000 Summer Olympics,25,USA,Wrestling,"Middleweight, Greco-Roman, Men",Silver,0.0,1.0,0.0,1.0,2000,United States
2000 Summer Olympics,25,USA,Wrestling,"Super-Heavyweight, Greco-Roman, Men",Gold,1.0,0.0,0.0,1.0,2000,United States
2000 Summer Olympics,25,USA,Wrestling,"Welterweight, Freestyle, Men",Bronze,0.0,0.0,1.0,1.0,2000,United States
2000 Summer Olympics,25,UZB,Boxing,"Light-Heavyweight, Men",Bronze,0.0,0.0,1.0,1.0,2000,Uzbekistan
2000 Summer Olympics,25,UZB,Boxing,"Light-Welterweight, Men",Gold,1.0,0.0,0.0,1.0,2000,Uzbekistan
2000 Summer Olympics,25,UZB,Boxing,"Super-Heavyweight, Men",Bronze,0.0,0.0,1.0,1.0,2000,Uzbekistan
2000 Summer Olympics,25,UZB,Wrestling,"Super-Heavyweight, Freestyle, Men",Silver,0.0,1.0,0.0,1.0,2000,Uzbekistan
2000 Summer Olympics,25,VIE,Taekwondo,"Featherweight, Women",Silver,0.0,1.0,0.0,1.0,2000,Vietnam
2004 Summer Olympics,26,ARG,Basketball,"Basketball, Men",Gold,1.0,0.0,0.0,1.0,2004,Argentina
2004 Summer Olympics,26,ARG,Football,"Football, Men",Gold,1.0,0.0,0.0,1.0,2004,Argentina
2004 Summer Olympics,26,ARG,Hockey,"Hockey, Women",Bronze,0.0,0.0,1.0,1.0,2004,Argentina
2004 Summer Olympics,26,ARG,Sailing,"Multihull, Open",Bronze,0.0,0.0,1.0,1.0,2004,Argentina
2004 Summer Olympics,26,ARG,Swimming,"400 metres Individual Medley, Women",Bronze,0.0,0.0,1.0,1.0,2004,Argentina
2004 Summer Olympics,26,ARG,Tennis,"Doubles, Women",Bronze,0.0,0.0,1.0,1.0,2004,Argentina
2004 Summer Olympics,26,AUS,Archery,"Individual, Men",Bronze,0.0,0.0,1.0,1.0,2004,Australia
2004 Summer Olympics,26,AUS,Athletics,"20 kilometres Race Walk, Men",Bronze,0.0,0.0,1.0,1.0,2004,Australia
2004 Summer Olympics,26,AUS,Athletics,"20 kilometres Race Walk, Women",Bronze,0.0,0.0,1.0,1.0,2004,Australia
2004 Summer Olympics,26,AUS,Athletics,"4 × 400 metres Relay, Men",Silver,0.0,1.0,0.0,1.0,2004,Australia
2004 Summer Olympics,26,AUS,Baseball,"Baseball, Men",Silver,0.0,1.0,0.0,1.0,2004,Australia
2004 Summer Olympics,26,AUS,Basketball,"Basketball, Women",Silver,0.0,1.0,0.0,1.0,2004,Australia
2004 Summer Olympics,26,AUS,Canoe Sprint,"Kayak Doubles, 500 metres, Men",Silver,0.0,1.0,0.0,1.0,2004,Australia
